"global_step","PPOLSTMMovingBall72Px - _step","PPOLSTMMovingBall72Px - _step__MIN","PPOLSTMMovingBall72Px - _step__MAX","PPOLSTMMovingBall72Px - rollout/ep_rew_mean","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MIN","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MAX"
"1546240","3019","3019","3019","-0.1333719938993454","-0.1333719938993454","-0.1333719938993454"
"1546752","3020","3020","3020","-0.1333719938993454","-0.1333719938993454","-0.1333719938993454"
"1547264","3021","3021","3021","-0.10471999645233154","-0.10471999645233154","-0.10471999645233154"
"1547776","3022","3022","3022","-0.10471999645233154","-0.10471999645233154","-0.10471999645233154"
"1548288","3023","3023","3023","-0.07902000099420547","-0.07902000099420547","-0.07902000099420547"
"1548800","3024","3024","3024","-0.07902000099420547","-0.07902000099420547","-0.07902000099420547"
"1549312","3025","3025","3025","-0.09983199834823608","-0.09983199834823608","-0.09983199834823608"
"1549824","3026","3026","3026","-0.12048400193452835","-0.12048400193452835","-0.12048400193452835"
"1550336","3027","3027","3027","-0.06707599759101868","-0.06707599759101868","-0.06707599759101868"
"1550848","3028","3028","3028","-0.0899680033326149","-0.0899680033326149","-0.0899680033326149"
"1551360","3029","3029","3029","-0.08875200152397156","-0.08875200152397156","-0.08875200152397156"
"1551872","3030","3030","3030","-0.06498000025749207","-0.06498000025749207","-0.06498000025749207"
"1552384","3031","3031","3031","-0.06498000025749207","-0.06498000025749207","-0.06498000025749207"
"1552896","3032","3032","3032","-0.06794799864292145","-0.06794799864292145","-0.06794799864292145"
"1553408","3033","3033","3033","-0.06794799864292145","-0.06794799864292145","-0.06794799864292145"
"1553920","3034","3034","3034","-0.06794799864292145","-0.06794799864292145","-0.06794799864292145"
"1554432","3035","3035","3035","-0.06794799864292145","-0.06794799864292145","-0.06794799864292145"
"1554944","3036","3036","3036","-0.06794799864292145","-0.06794799864292145","-0.06794799864292145"
"1555456","3037","3037","3037","-0.08930400013923645","-0.08930400013923645","-0.08930400013923645"
"1555968","3038","3038","3038","-0.11094000190496445","-0.11094000190496445","-0.11094000190496445"
"1556480","3039","3039","3039","-0.15814800560474396","-0.15814800560474396","-0.15814800560474396"
"1556992","3040","3040","3040","-0.15970000624656677","-0.15970000624656677","-0.15970000624656677"
"1557504","3041","3041","3041","-0.15970000624656677","-0.15970000624656677","-0.15970000624656677"
"1558016","3042","3042","3042","-0.15970000624656677","-0.15970000624656677","-0.15970000624656677"
"1558528","3043","3043","3043","-0.15970000624656677","-0.15970000624656677","-0.15970000624656677"
"1559040","3044","3044","3044","-0.13572800159454346","-0.13572800159454346","-0.13572800159454346"
"1559552","3045","3045","3045","-0.10870800167322159","-0.10870800167322159","-0.10870800167322159"
"1560064","3046","3046","3046","-0.10870800167322159","-0.10870800167322159","-0.10870800167322159"
"1560576","3047","3047","3047","-0.10870800167322159","-0.10870800167322159","-0.10870800167322159"
"1561088","3048","3048","3048","-0.1532520055770874","-0.1532520055770874","-0.1532520055770874"
"1561600","3049","3049","3049","-0.15001200139522552","-0.15001200139522552","-0.15001200139522552"
"1562112","3050","3050","3050","-0.15001200139522552","-0.15001200139522552","-0.15001200139522552"
"1562624","3051","3051","3051","-0.17472800612449646","-0.17472800612449646","-0.17472800612449646"
"1563136","3052","3052","3052","-0.19606000185012817","-0.19606000185012817","-0.19606000185012817"
"1563648","3053","3053","3053","-0.19606000185012817","-0.19606000185012817","-0.19606000185012817"
"1564160","3054","3054","3054","-0.19606000185012817","-0.19606000185012817","-0.19606000185012817"
"1564672","3055","3055","3055","-0.1725279986858368","-0.1725279986858368","-0.1725279986858368"
"1565184","3056","3056","3056","-0.1725279986858368","-0.1725279986858368","-0.1725279986858368"
"1565696","3057","3057","3057","-0.19614000618457794","-0.19614000618457794","-0.19614000618457794"
"1566208","3058","3058","3058","-0.19614000618457794","-0.19614000618457794","-0.19614000618457794"
"1566720","3059","3059","3059","-0.19614000618457794","-0.19614000618457794","-0.19614000618457794"
"1567232","3060","3060","3060","-0.19799600541591644","-0.19799600541591644","-0.19799600541591644"
"1567744","3061","3061","3061","-0.2253440022468567","-0.2253440022468567","-0.2253440022468567"
"1568256","3062","3062","3062","-0.2253440022468567","-0.2253440022468567","-0.2253440022468567"
"1568768","3063","3063","3063","-0.19795599579811096","-0.19795599579811096","-0.19795599579811096"
"1569280","3064","3064","3064","-0.1975640058517456","-0.1975640058517456","-0.1975640058517456"
"1569792","3065","3065","3065","-0.1975640058517456","-0.1975640058517456","-0.1975640058517456"
"1570304","3066","3066","3066","-0.1975640058517456","-0.1975640058517456","-0.1975640058517456"
"1570816","3067","3067","3067","-0.1975640058517456","-0.1975640058517456","-0.1975640058517456"
"1571328","3068","3068","3068","-0.2239840030670166","-0.2239840030670166","-0.2239840030670166"
"1571840","3069","3069","3069","-0.24979600310325623","-0.24979600310325623","-0.24979600310325623"
"1572352","3070","3070","3070","-0.24979600310325623","-0.24979600310325623","-0.24979600310325623"
"1572864","3071","3071","3071","-0.19297200441360474","-0.19297200441360474","-0.19297200441360474"
"1573376","3072","3072","3072","-0.19297200441360474","-0.19297200441360474","-0.19297200441360474"
"1573888","3073","3073","3073","-0.19297200441360474","-0.19297200441360474","-0.19297200441360474"
"1574400","3074","3074","3074","-0.21580000221729279","-0.21580000221729279","-0.21580000221729279"
"1574912","3075","3075","3075","-0.21189600229263306","-0.21189600229263306","-0.21189600229263306"
"1575424","3076","3076","3076","-0.23537999391555786","-0.23537999391555786","-0.23537999391555786"
"1575936","3077","3077","3077","-0.26238399744033813","-0.26238399744033813","-0.26238399744033813"
"1576448","3078","3078","3078","-0.2361000031232834","-0.2361000031232834","-0.2361000031232834"
"1576960","3079","3079","3079","-0.2592960000038147","-0.2592960000038147","-0.2592960000038147"
"1577472","3080","3080","3080","-0.2592960000038147","-0.2592960000038147","-0.2592960000038147"
"1577984","3081","3081","3081","-0.28130799531936646","-0.28130799531936646","-0.28130799531936646"
"1578496","3082","3082","3082","-0.28130799531936646","-0.28130799531936646","-0.28130799531936646"
"1579008","3083","3083","3083","-0.28130799531936646","-0.28130799531936646","-0.28130799531936646"
"1579520","3084","3084","3084","-0.28130799531936646","-0.28130799531936646","-0.28130799531936646"
"1580032","3085","3085","3085","-0.30693599581718445","-0.30693599581718445","-0.30693599581718445"
"1580544","3086","3086","3086","-0.3075680136680603","-0.3075680136680603","-0.3075680136680603"
"1581056","3087","3087","3087","-0.3075680136680603","-0.3075680136680603","-0.3075680136680603"
"1581568","3088","3088","3088","-0.3075680136680603","-0.3075680136680603","-0.3075680136680603"
"1582080","3089","3089","3089","-0.33621999621391296","-0.33621999621391296","-0.33621999621391296"
"1582592","3090","3090","3090","-0.33621999621391296","-0.33621999621391296","-0.33621999621391296"
"1583104","3091","3091","3091","-0.3321079909801483","-0.3321079909801483","-0.3321079909801483"
"1583616","3092","3092","3092","-0.3065280020236969","-0.3065280020236969","-0.3065280020236969"
"1584128","3093","3093","3093","-0.303847998380661","-0.303847998380661","-0.303847998380661"
"1584640","3094","3094","3094","-0.3051280081272125","-0.3051280081272125","-0.3051280081272125"
"1585152","3095","3095","3095","-0.35898399353027344","-0.35898399353027344","-0.35898399353027344"
"1585664","3096","3096","3096","-0.35898399353027344","-0.35898399353027344","-0.35898399353027344"
"1586176","3097","3097","3097","-0.33789199590682983","-0.33789199590682983","-0.33789199590682983"
"1586688","3098","3098","3098","-0.3426840007305145","-0.3426840007305145","-0.3426840007305145"
"1587200","3099","3099","3099","-0.3462199866771698","-0.3462199866771698","-0.3462199866771698"
"1587712","3100","3100","3100","-0.318807989358902","-0.318807989358902","-0.318807989358902"
"1588224","3101","3101","3101","-0.3457399904727936","-0.3457399904727936","-0.3457399904727936"
"1588736","3102","3102","3102","-0.3457399904727936","-0.3457399904727936","-0.3457399904727936"
"1589248","3103","3103","3103","-0.3457399904727936","-0.3457399904727936","-0.3457399904727936"
"1589760","3104","3104","3104","-0.3457399904727936","-0.3457399904727936","-0.3457399904727936"
"1590272","3105","3105","3105","-0.3179920017719269","-0.3179920017719269","-0.3179920017719269"
"1590784","3106","3106","3106","-0.3179920017719269","-0.3179920017719269","-0.3179920017719269"
"1591296","3107","3107","3107","-0.3179920017719269","-0.3179920017719269","-0.3179920017719269"
"1591808","3108","3108","3108","-0.34501200914382935","-0.34501200914382935","-0.34501200914382935"
"1592320","3109","3109","3109","-0.34501200914382935","-0.34501200914382935","-0.34501200914382935"
"1592832","3110","3110","3110","-0.31859201192855835","-0.31859201192855835","-0.31859201192855835"
"1593344","3111","3111","3111","-0.31859201192855835","-0.31859201192855835","-0.31859201192855835"
"1593856","3112","3112","3112","-0.3406760096549988","-0.3406760096549988","-0.3406760096549988"
"1594368","3113","3113","3113","-0.3633680045604706","-0.3633680045604706","-0.3633680045604706"
"1594880","3114","3114","3114","-0.39038801193237305","-0.39038801193237305","-0.39038801193237305"
"1595392","3115","3115","3115","-0.39038801193237305","-0.39038801193237305","-0.39038801193237305"
"1595904","3116","3116","3116","-0.37011200189590454","-0.37011200189590454","-0.37011200189590454"
"1596416","3117","3117","3117","-0.37011200189590454","-0.37011200189590454","-0.37011200189590454"
"1596928","3118","3118","3118","-0.3440040051937103","-0.3440040051937103","-0.3440040051937103"
"1597440","3119","3119","3119","-0.37172800302505493","-0.37172800302505493","-0.37172800302505493"
"1597952","3120","3120","3120","-0.3458839952945709","-0.3458839952945709","-0.3458839952945709"
"1598464","3121","3121","3121","-0.3458839952945709","-0.3458839952945709","-0.3458839952945709"
"1598976","3122","3122","3122","-0.3181360065937042","-0.3181360065937042","-0.3181360065937042"
"1599488","3123","3123","3123","-0.3229919970035553","-0.3229919970035553","-0.3229919970035553"
"1600000","3124","3124","3124","-0.35085201263427734","-0.35085201263427734","-0.35085201263427734"
"1600512","3125","3125","3125","-0.35085201263427734","-0.35085201263427734","-0.35085201263427734"
"1601024","3126","3126","3126","-0.3232240080833435","-0.3232240080833435","-0.3232240080833435"
"1601536","3127","3127","3127","-0.3232240080833435","-0.3232240080833435","-0.3232240080833435"
"1602048","3128","3128","3128","-0.3232240080833435","-0.3232240080833435","-0.3232240080833435"
"1602560","3129","3129","3129","-0.3475239872932434","-0.3475239872932434","-0.3475239872932434"
"1603072","3130","3130","3130","-0.3475239872932434","-0.3475239872932434","-0.3475239872932434"
"1603584","3131","3131","3131","-0.31913599371910095","-0.31913599371910095","-0.31913599371910095"
"1604096","3132","3132","3132","-0.3483319878578186","-0.3483319878578186","-0.3483319878578186"
"1604608","3133","3133","3133","-0.37676000595092773","-0.37676000595092773","-0.37676000595092773"
"1605120","3134","3134","3134","-0.37676000595092773","-0.37676000595092773","-0.37676000595092773"
"1605632","3135","3135","3135","-0.3285999894142151","-0.3285999894142151","-0.3285999894142151"
"1606144","3136","3136","3136","-0.30490800738334656","-0.30490800738334656","-0.30490800738334656"
"1606656","3137","3137","3137","-0.30490800738334656","-0.30490800738334656","-0.30490800738334656"
"1607168","3138","3138","3138","-0.2831360101699829","-0.2831360101699829","-0.2831360101699829"
"1607680","3139","3139","3139","-0.2831360101699829","-0.2831360101699829","-0.2831360101699829"
"1608192","3140","3140","3140","-0.31264400482177734","-0.31264400482177734","-0.31264400482177734"
"1608704","3141","3141","3141","-0.3399600088596344","-0.3399600088596344","-0.3399600088596344"
"1609216","3142","3142","3142","-0.3399600088596344","-0.3399600088596344","-0.3399600088596344"
"1609728","3143","3143","3143","-0.3399600088596344","-0.3399600088596344","-0.3399600088596344"
"1610240","3144","3144","3144","-0.3399600088596344","-0.3399600088596344","-0.3399600088596344"
"1610752","3145","3145","3145","-0.340175986289978","-0.340175986289978","-0.340175986289978"
"1611264","3146","3146","3146","-0.340175986289978","-0.340175986289978","-0.340175986289978"
"1611776","3147","3147","3147","-0.3116759955883026","-0.3116759955883026","-0.3116759955883026"
"1612288","3148","3148","3148","-0.3116759955883026","-0.3116759955883026","-0.3116759955883026"
"1612800","3149","3149","3149","-0.3116759955883026","-0.3116759955883026","-0.3116759955883026"
"1613312","3150","3150","3150","-0.2858720123767853","-0.2858720123767853","-0.2858720123767853"
"1613824","3151","3151","3151","-0.2858720123767853","-0.2858720123767853","-0.2858720123767853"
"1614336","3152","3152","3152","-0.2858720123767853","-0.2858720123767853","-0.2858720123767853"
"1614848","3153","3153","3153","-0.2647159993648529","-0.2647159993648529","-0.2647159993648529"
"1615360","3154","3154","3154","-0.2647159993648529","-0.2647159993648529","-0.2647159993648529"
"1615872","3155","3155","3155","-0.2647159993648529","-0.2647159993648529","-0.2647159993648529"
"1616384","3156","3156","3156","-0.2926959991455078","-0.2926959991455078","-0.2926959991455078"
"1616896","3157","3157","3157","-0.2926959991455078","-0.2926959991455078","-0.2926959991455078"
"1617408","3158","3158","3158","-0.2639159858226776","-0.2639159858226776","-0.2639159858226776"
"1617920","3159","3159","3159","-0.2378239929676056","-0.2378239929676056","-0.2378239929676056"
"1618432","3160","3160","3160","-0.2460400015115738","-0.2460400015115738","-0.2460400015115738"
"1618944","3161","3161","3161","-0.2716200053691864","-0.2716200053691864","-0.2716200053691864"
"1619456","3162","3162","3162","-0.2716200053691864","-0.2716200053691864","-0.2716200053691864"
"1619968","3163","3163","3163","-0.29787200689315796","-0.29787200689315796","-0.29787200689315796"
"1620480","3164","3164","3164","-0.32348400354385376","-0.32348400354385376","-0.32348400354385376"
"1620992","3165","3165","3165","-0.2679480016231537","-0.2679480016231537","-0.2679480016231537"
"1621504","3166","3166","3166","-0.2890399992465973","-0.2890399992465973","-0.2890399992465973"
